longitude;latitude;desserte;station_id;nomgar;nb_trains;tps_mini;tps_moy;tps_maxi;gares_iden;nomgar_triee;longitude;latitude
 2.4518994224;48.6233520757;D;;LE BRAS-DE-FER;8;33;33;33;437;INVALIDES; 2.31308838967;48.8629668413
 2.52584391042;49.1000484187;D;;SURVILLIERS-FOSSES;4;29;29;29;503;PONT DE L'ALMA; 2.30161100254;48.8627802931
 2.50204335372;49.0495547297;D;;LOUVRES;4;24;24;24;506;CHATELET-LES-HALLES; 2.34766756097;48.8618696694
 2.42632719664;48.8020325982;D;;MAISONS-ALFORT-ALFORTVILLE;4;7;7;7;69;CHATELET-LES-HALLES; 2.34766756097;48.8618696694
 2.4925161744;48.566158758;D;;COUDRAY-MONTCEAUX;4;58;58;58;430;MUSEE D'ORSAY; 2.32640165544;48.8606873652
 2.37594889227;48.4350448741;D;;BOUTIGNY;4;61;61;61;423;CRECY-EN-BRIE-LA-CHAPELLE; 2.90625105412;48.8595517154
 2.39280065232;48.3929385745;D;;MAISSE;4;66;66;66;424;BEYNES; 1.87583200609;48.8594078821
 2.43896637668;48.7442437612;D;;VILLENEUVE-TRIAGE;4;16;16;16;456;BOULAINVILLIERS; 2.27388677921;48.8581507739
 2.4627080649;48.7080836296;D;;MONTGERON-CROSNE;7;14;16;18;464;CHAMP-DE-MARS TOUR-EIFFEL; 2.29013012051;48.857395915
 2.54832047873;48.6668683125;D;;COMBS-LA-VILLE-QUINCY;7;27;29;30;449;VAL D'EUROPE; 2.77315402277;48.8552003615
 2.56958459432;48.6283050386;D;;LIEUSAINT-MOISSY;7;31;33;35;450;VAL D'EUROPE; 2.77315402277;48.8552003615
 2.5426668306;48.5645101263;D;;ST-FARGEAU;4;62;62;62;431;VAL-DE-FONTENAY; 2.48917286724;48.8543702559
 2.4734260514;48.5868113403;D;;MOULIN-GALANT;4;41;41;41;453;VAL-DE-FONTENAY; 2.48917286724;48.8543702559
 2.46360461071;49.0238439457;D;;GOUSSAINVILLE;8;19;21;23;486;BOUGIVAL; 2.1321104838;48.8541775734
 2.37218407351;48.9639190127;D;;PIERREFITTES-STAINS;8;11;12;13;479;NEUILLY-PLAISANCE; 2.51383200962;48.853423577
 2.43198475347;48.7889684821;D;;LE VERT-DE-MAISONS;4;10;10;10;71;ST-MICHEL NOTRE DAME; 2.34622592543;48.8532741831
 2.48497311573;48.7067679312;D;;YERRES;7;17;19;20;474;ST-MICHEL NOTRE DAME; 2.34622592543;48.8532741831
 2.50677033567;48.6991759329;D;;BRUNOY;7;20;22;24;475;NATION; 2.39569471941;48.8484194213
 2.59906019303;48.5151641545;D;;VOSVES;4;73;73;73;130;NATION; 2.39569471941;48.8484194213
 2.43623745612;48.6478349238;D;;GRAND-BOURG;4;36;36;36;447;VINCENNES; 2.43416756067;48.8473258075
 2.40756874254;48.6363426828;D;;ORANGIS-BOIS-DE-L'EPINE;8;28;28;28;434;VINCENNES; 2.43416756067;48.8473258075
 2.463871472;48.6062068405;D;;ESSONNES-ROBINSON;4;50;50;50;438;LUXEMBOURG; 2.34061126036;48.8467520504
 2.46048108914;48.5937560643;D;;VILLABE;4;52;52;52;439;LUXEMBOURG; 2.34061126036;48.8467520504
 2.43341700684;48.5712676418;D;;MENNECY;4;45;45;45;426;JAVEL; 2.27676318175;48.8462698707
 2.42922106778;48.6259424324;D;;EVRY-COURCOURONNES;8;30;30;30;436;BRY-SUR-MARNE; 2.52625643102;48.8445725523
 2.39580493336;48.6532702623;D;;GRIGNY-CENTRE;8;24;24;24;446;BRY-SUR-MARNE; 2.52625643102;48.8445725523
 2.38697281204;48.370392868;D;;BUNO-GIRONVILLE;4;69;69;69;425;ST-CLOUD; 2.21635687424;48.8439034015
 2.34558371872;48.934480206;D-H;;ST-DENIS;16;6;7;8;482;PARIS LYON; 2.37609203103;48.8437392702
 2.65543511941;48.5272996156;D-R;;MELUN;15;27;41;50;129;GARE DE LYON; 2.37391029531;48.8436854746
 2.48140017332;48.8822796499;E;;ROSNY-BOIS-PERRIER;4;12;12;13;211;GARE DE LYON; 2.37391029531;48.8436854746
 2.48563552472;48.8694017899;E;;ROSNY-SOUS-BOIS;4;15;15;16;212;FONTENAY-SOUS-BOIS; 2.46436631122;48.8435136967
 2.40171006966;48.8982592283;E;;PANTIN;4;5;5;5;106;FONTENAY-SOUS-BOIS; 2.46436631122;48.8435136967
 2.61808538771;48.8061330079;E;;EMERAINVILLE-PONTAULT-COMBAULT;3;27;27;28;136;NOISIEL; 2.61610339485;48.843487576
 2.69017552234;48.7709675667;E;;OZOIR-LA-FERRIERE;3;36;38;40;138;NOISIEL; 2.61610339485;48.843487576
 2.51167235775;48.8248675305;E;;LES BOULLEREAUX-CHAMPIGNY;4;26;26;26;219;NOISY-CHAMPS; 2.57895969079;48.8428339238
 2.52489035559;48.8839501624;E;;GAGNY;8;16;17;20;210;GARE D'AUSTERLITZ; 2.36629265282;48.8412315126
 2.57976120263;48.8231622979;E;;LES YVRIS NOISY-LE-GRAND;3;23;23;24;225;NOISY-LE-GRAND MONT-D'EST; 2.5472654142;48.8406738096
 2.55355622033;48.8771067194;E;;CHENAY-GAGNY;8;20;22;23;221;PARIS MONTPARNASSE; 2.31966310665;48.8403472002
 2.45854170785;48.8966501936;E;;NOISY-LE-SEC;12;7;8;9;107;PORT ROYAL; 2.33723779394;48.8399245162
 2.6499479531;48.7957867406;E;;ROISSY-EN-BRIE;3;31;33;35;137;PORT ROYAL; 2.33723779394;48.8399245162
 2.49416222393;48.839540141;E;;NOGENT-LE-PERREUX;4;22;22;22;217;TORCY; 2.65433967156;48.8395535301
 2.54237662079;48.8231685836;E;;VILLIERS-SUR-MARNE-PLESSIS-TREVISE;7;18;25;29;226;TORCY; 2.65433967156;48.8395535301
 2.32698403331;48.8749904367;E;;HAUSSMANN ST-LAZARE;0;0;0;0;518;NOGENT-LE-PERREUX; 2.49416222393;48.839540141
 2.51220803494;48.8892321368;E;;LE RAINCY-VILLEMOMBLE-MONTFERMEIL;8;14;14;15;209;BD VICTOR - PONT DU GARIGLIANO; 2.27062590561;48.839195475
 2.47892309315;48.8940114555;E;;BONDY;9;10;10;13;207;LOGNES; 2.63401173809;48.8390328178
 2.35933620652;48.8813437677;E;;MAGENTA;0;0;0;0;519;LOGNES; 2.63401173809;48.8390328178
 2.58283649174;48.8741170924;E-P;;CHELLES-GOURNAY;13;15;20;27;222;GARCHES-MARNES-LA-COQUETTE; 2.18712513563;48.8382740171
 2.75909260671;48.7393382732;E-P;;TOURNAN;4;29;43;50;140;VAUCRESSON; 2.15224921862;48.83682957
 2.72813663617;48.745516622;E-P;;GRETZ-ARMAINVILLIERS;3;41;43;45;139;BUSSY-ST-GEORGES; 2.70966477249;48.8366576106
 2.27808493856;49.1478646363;H;;PERSAN-BEAUMONT;10;40;17;61;417;BUSSY-ST-GEORGES; 2.70966477249;48.8366576106
 2.28783593217;49.1133777028;H;;PRESLES-COURCELLES;3;32;34;35;421;NOGENT-SUR-MARNE; 2.47169154415;48.8342866388
 2.36076600778;49.0976634797;H;;BELLOY-ST-MARTIN;2;36;36;36;504;NOGENT-SUR-MARNE; 2.47169154415;48.8342866388
 2.20225620231;49.0917910374;H;;VALMONDOIS;8;48;48;49;407;DENFERT-ROCHEREAU; 2.33307958303;48.8335204838
 2.17576697857;49.0706136495;H;;AUVERS-SUR-OISE;4;48;56;63;409;DENFERT-ROCHEREAU; 2.33307958303;48.8335204838
 2.19694391686;49.047183865;H;;FREPILLON;4;35;35;35;414;PLAISIR-GRIGNON; 1.94346049487;48.8320002947
 2.33761668045;48.9755057739;H;;DEUIL-MONTMAGNY;4;13;14;14;478;PLAISIR-LES-CLAYES; 1.9600211609;48.8309577359
 2.30697017855;48.972918014;H;;ENGHIEN-LES-BAINS;8;9;12;15;400;BIBLIOTHEQUE FRANCOIS MITTERAND; 2.3765904052;48.8300992166
 2.24173351957;49.1357587581;H;;CHAMPAGNE-SUR-OISE;7;56;56;57;418;ISSY-VAL-DE-SEINE; 2.26309518318;48.8293521017
 2.32278184188;49.0661282471;H;;MONTSOULT-MAFFLIERS;6;25;27;28;422;ORGERUS-BEHOUST; 1.70277653738;48.8266806043
 2.14214402275;49.0694198848;H;;CHAPONVAL;4;44;52;59;410;VILLEPREUX-LES-CLAYES; 1.9927974855;48.8236897915
 2.13033058321;49.0601971897;H;;PONT-PETIT;4;41;48;56;411;VILLIERS-SUR-MARNE-PLESSIS-TREVISE; 2.54237662079;48.8231685836
 2.36790821342;49.1163696111;H;;VIARMES;2;42;42;42;502;LES YVRIS NOISY-LE-GRAND; 2.57976120263;48.8231622979
 2.22139420157;49.0253883565;H;;TAVERNY;4;28;28;28;385;JOINVILLE-LE-PONT; 2.46374304345;48.8210223209
 2.22963608244;49.0216751842;H;;VAUCELLES;4;26;26;26;386;JOINVILLE-LE-PONT; 2.46374304345;48.8210223209
 2.24290216537;49.0152892941;H;;ST-LEU-LA-FORET;8;23;26;29;387;CITE UNIVERSITAIRE; 2.33906151331;48.8202326587
 2.32895521801;48.957822475;H;;EPINAY-VILLETANEUSE;8;10;10;10;403;CITE UNIVERSITAIRE; 2.33906151331;48.8202326587
 2.2098441845;49.0356727736;H;;BESSANCOURT;4;32;32;32;384;ISSY; 2.25932291223;48.8199105906
 2.25885332199;48.9970944162;H;;GROS-NOYER-ST-PRIX;8;19;22;26;388;BELLEVUE; 2.23046498734;48.8187343691
 2.35137633092;49.079791799;H;;VILLAINES;2;33;33;33;505;VANVES-MALAKOFF; 2.29169065142;48.8181932771
 2.20957363991;49.1139142447;H;;L'ISLE-ADAM-PARMAIN;7;52;52;53;420;GENTILLY; 2.34075936305;48.8156202135
 2.28070583301;49.1325354682;H;;NOINTEL-MOURS;3;36;38;39;419;GENTILLY; 2.34075936305;48.8156202135
 2.36281759851;49.0228464172;H;;ECOUEN-EZANVILLE;4;16;18;19;487;VILLIERS-NEAUPHLE PONCHARTRAIN; 1.87770205168;48.8155726261
 2.19090346818;49.0573991891;H;;MERY-SUR-OISE;4;39;39;39;412;MEUDON; 2.24087314143;48.8148741686
 2.33820400298;49.0326842361;H;;DOMONT;4;19;21;22;485;IVRY-SUR-SEINE; 2.39122857461;48.8144435318
 2.35380109156;48.9845468408;H;;GROSLAY;4;16;17;17;476;MOUROUX; 3.04239096613;48.8139544761
 2.36847504308;48.9954632687;H;;SARCELLES-ST-BRICE;8;12;17;20;488;GARANCIERES-LA QUEUE; 1.7634929668;48.810643034
 2.32471609972;49.1551622554;H;;BRUYERE-SUR-OISE;1;70;70;70;416;GUERARD-LA-CELLE-SUR-MORIN; 2.95490495395;48.8104568654
 2.39865725424;49.119002888;H;;SEUGY;2;46;46;46;500;VERSAILLES R.D; 2.13520697887;48.8097676775
 2.42093506615;49.1173837795;H;;LUZARCHES;2;49;49;49;501;COULOMMIERS; 3.08197683328;48.807682468
 2.32284236294;49.0453482137;H;;BOUFFEMONT-MOISSELLES;4;22;24;25;398;LAPLACE; 2.33314808593;48.8074998031
 2.20577675804;49.0780978455;H;;MERIEL;4;44;44;44;408;LAPLACE; 2.33314808593;48.8074998031
 2.12219773564;49.0546944262;H;;EPLUCHES;4;38;45;53;413;FONTENAY-LE-FLEURY; 2.04014818507;48.8073483582
 2.26335062635;48.9902123554;H;;ERMONT-HALTE;8;17;20;23;390;CHAMPIGNY; 2.50952650109;48.8072338156
 2.29152283226;48.979702759;H;;CHAMP DE COURSES D'ENGHIEN;4;17;17;17;399;MEUDON-VAL-FLEURY; 2.24065893283;48.8072165742
 2.31679457197;48.9662042608;H;;LA BARRE-ORMESSON;4;12;12;12;401;MONTREUIL; 2.15079472873;48.8066363237
 2.35528977939;48.8810960459;H-K;;PARIS NORD;0;0;0;0;111;ST-MAUR-CRETEIL; 2.47254460301;48.80625413
 1.94916049027;49.1238381494;J;;SANTEUIL-LE-PERCHAY;3;50;50;51;292;ST-MAUR-CRETEIL; 2.47254460301;48.80625413
 2.00350128282;49.0805840117;J;;MONTGEROULT-COURCELLES;3;42;43;43;294;VIROFLAY R.D.; 2.16856715418;48.8055242224
 2.05801981718;49.0629853749;J;;OSNY;3;36;36;37;296;LE PARC-ST-MAUR; 2.48476099011;48.8051141054
 1.63115434071;48.9971035956;J;;ROSNY-SUR-SEINE;2;43;43;44;508;LE PARC-ST-MAUR; 2.48476099011;48.8051141054
 1.84533831346;48.9922440548;J;;JUZIERS;3;60;60;60;279;MONFORT-L'AMAURY-MERE; 1.81470164043;48.8028872061
 1.95616958064;48.992424469;J;;LES CLAIRIERES-DE-VERNEUIL;3;32;33;33;282;MAISONS-ALFORT-ALFORTVILLE; 2.42632719664;48.8020325982
 1.84743213405;48.9719081274;J;;AUBERGENVILLE-ELISABETHVILLE;3;38;39;40;275;VIROFLAY R.G; 2.17159212234;48.8006401661
 1.90136254244;49.0056800708;J;;MEULAN-HARDRICOURT;3;55;55;55;278;CHAVILLE-VELIZY; 2.18296658196;48.7999081917
 1.91305751146;48.9924783194;J;;LES MUREAUX;6;33;35;37;280;VITRY-SUR-SEINE; 2.40327276825;48.799253554
 1.98271510677;48.9818480471;J;;VERNOUILLET-VERNEUIL;6;25;27;28;283;ARCUEIL-CACHAN; 2.32820314558;48.7990520714
 2.00576815381;48.9813917011;J;;TRIEL-SUR-SEINE;3;44;44;44;284;ARCUEIL-CACHAN; 2.32820314558;48.7990520714
 2.10368421716;49.0395860919;J;;ST-OUEN-L'AUMONE (QUARTIER DE L'EGLISE);2;38;38;38;376;ST-CYR; 2.07218433599;48.798778565
 2.16162434938;48.9904853867;J;;HERBLAY;4;23;25;27;383;PORCHEFONTAINE; 2.15407490343;48.7966967939
 2.05949410823;48.9866108738;J;;MAURECOURT;3;33;33;33;288;VERSAILLES-CHANTIERS; 2.13598643005;48.7952359126
 2.18035130569;48.979972999;J;;LA FRETTE-MONTIGNY;4;19;21;23;367;LA VARENNE-CHENNEVIERES; 2.51323658863;48.7950483097
 1.74691386098;48.9843452116;J;;LIMAY;3;70;70;70;510;BAGNEUX (PONT ROYAL); 2.32108309454;48.7932699775
 1.99962933375;48.9393358648;J;;VILLENNES-SUR-SEINE;3;23;23;24;285;MORTCERF; 2.90733162951;48.7895375863
 2.25759495971;48.9469416388;J;;ARGENTEUIL;18;10;16;24;396;LE VERT-DE-MAISONS; 2.43198475347;48.7889684821
 2.26068617959;48.9311105245;J;;LE STADE;6;10;14;15;397;ST-QUENTIN-EN-YVELINES; 2.04483681824;48.7876462068
 1.97091305953;49.0989887683;J;;US;3;46;47;46;293;FONTENAY-AUX-ROSES; 2.29280129372;48.7875486414
 2.02647874062;49.0754537488;J;;BOISSY-L'AILLERIE;3;40;40;40;295;FONTENAY-AUX-ROSES; 2.29280129372;48.7875486414
 2.09104525167;49.0185095763;J;;ERAGNY-NEUVILLE;2;34;34;34;379;SCEAUX; 2.29769015642;48.7813687247
 2.19264876212;48.9688884608;J;;CORMEILLES-EN-PARISIS;8;18;19;19;369;SCEAUX; 2.29769015642;48.7813687247
 1.52384978097;49.0620548471;J;;PORT VILLEZ;0;0;0;0;227;BOURG-LA-REINE; 2.31234439532;48.780166313
 1.58118097841;49.0386926946;J;;BONNIERES;2;49;49;50;507;ROBINSON; 2.28065019936;48.7796884865
 1.96316236164;49.0073070258;J;;VAUX-SUR-SEINE;3;49;49;49;281;TRAPPES; 2.00684910268;48.7749003024
 2.0966351788;48.9962795106;J;;CONFLANS-STE-HONORINE;10;21;26;32;382;OZOIR-LA-FERRIERE; 2.69017552234;48.7709675667
 2.26406391129;48.9699406247;J;;SANNOIS;6;21;21;21;393;SUCY-BONNEUIL; 2.50755961557;48.770844866
 2.25943349539;48.9237860443;J;;COLOMBES;4;12;12;13;19;SUCY-BONNEUIL; 2.50755961557;48.770844866
 2.27263627089;48.9134187239;J;;BOIS-COLOMBES;4;9;9;9;34;PETIT-JOUY-LES-LOGES; 2.14684695593;48.7706030428
 1.93699814172;49.163241658;J;;CHARS;3;54;55;56;299;PARC-DE-SCEAUX; 2.31012073491;48.7701291035
 1.80793871546;48.9827452808;J;;GARGENVILLE;3;63;63;63;512;PARC-DE-SCEAUX; 2.31012073491;48.7701291035
 1.78538355166;48.979298696;J;;ISSOU-PORCHEVILLE;3;66;66;66;513;VILLENEUVE-PRAIRIE; 2.4335925808;48.7655376017
 1.92039906841;49.0068240061;J;;THUN-LE-PARADIS;3;53;53;53;277;JOUY-EN-JOSAS; 2.16359945645;48.7647912427
 2.04879684391;48.974662167;J;;ANDRESY;3;36;36;36;289;CHOISY-LE-ROI; 2.41125771158;48.7642873137
 2.02678845577;48.9704685163;J;;CHANTELOUP-LES-VIGNES;3;40;40;40;290;LA CROIX-DE-BERNY; 2.3043443201;48.7618630583
 2.23087992653;48.9503754457;J;;VAL-D'ARGENTEUIL;5;14;15;15;395;LA CROIX-DE-BERNY; 2.3043443201;48.7618630583
 2.32489522902;48.8764963053;J-L;;GARE ST-LAZARE;0;0;0;0;60;LA VERRIERE; 1.94389220017;48.7553868141
 2.28268562329;48.9060876724;J-L;;ASNIERES-SUR-SEINE;10;6;7;8;35;ANTONY; 2.30084729316;48.754589519
 1.70298304486;48.9894869216;J-N;;MANTES-LA-JOLIE;13;33;55;77;515;ANTONY; 2.30084729316;48.754589519
 1.71580562011;48.9833903983;J-N;;MANTES-STATION;8;49;64;74;511;BOISSY-ST-LEGER; 2.50506818265;48.7530630151
 1.80808401987;48.9633305191;J-N;;EPONE-MEZIERES;5;43;52;68;514;BOISSY-ST-LEGER; 2.50506818265;48.7530630151
 2.69888453924;49.0318223202;K;;DAMMARTIN-JUILLY-ST-MARD;3;25;28;32;141;BIEVRES; 2.21624140869;48.7508576662
 2.68046617258;49.0084058024;K;;THIEUX-NANTOUILLET;1;28;28;28;142;PONT-DE-RUNGIS-AEROPORT D'ORLY; 2.37301168986;48.7483030706
 2.66547833097;48.9917155597;K;;COMPANS;1;25;25;25;143;CHEMIN-D'ANTONY; 2.31273510062;48.7479158391
 2.07300859363;48.9043890342;L;;ST-GERMAIN G.C.;4;0;0;0;269;VILLENEUVE-TRIAGE; 2.43896637668;48.7442437612
 2.09654993543;48.8714791618;L;;MARLY-LE-ROI;8;35;37;38;197;COIGNIERES; 1.92165343505;48.7439197928
 2.1230176792;48.8612562161;L;;LOUVECIENNES;6;33;34;35;182;FONTAINE-MICHALON; 2.29643671914;48.7434464238
 2.29784397207;48.8976341777;L;;CLICHY-LEVALLOIS;6;6;6;6;37;FONTAINE-MICHALON; 2.29643671914;48.7434464238
 2.15224921862;48.83682957;L;;VAUCRESSON;8;26;27;28;186;ORLY VILLE; 2.40291077749;48.7418819175
 2.20074358066;48.8272852728;L;;SEVRES-VILLE-D'AVRAY;7;20;22;23;187;RUNGIS-LA-FRATERNELLE; 2.35280154404;48.740455232
 2.23975951017;48.9096808867;L;;LA GARENNE-COLOMBES;6;16;16;16;21;IGNY; 2.23096431791;48.7400902382
 2.07893504326;48.8693902313;L;;L'ETANG-LA-VILLE;4;37;38;40;181;LES BACONNETS; 2.2874356805;48.7396267027
 2.24794716931;48.8981397485;L;;COURBEVOIE;8;10;10;10;26;TOURNAN; 2.75909260671;48.7393382732
 2.18712513563;48.8382740171;L;;GARCHES-MARNES-LA-COQUETTE;8;22;23;24;185;MARLES-EN-BRIE; 2.86933390635;48.7352335326
 2.3145958844;48.8877400279;L;;PONT-CARDINET;6;3;3;3;59;MASSY-VERRIERES; 2.27429959578;48.7351698671
 2.06157403635;48.8414133143;L;;NOISY-LE-ROI;4;0;0;0;272;MASSY-VERRIERES; 2.27429959578;48.7351698671
 2.15079472873;48.8066363237;L;;MONTREUIL;7;28;30;31;322;VILLENEUVE-ST-GEORGES; 2.4461830501;48.7296895915
 2.06986959865;48.8943442366;L;;ST-GERMAIN-BEL-AIR-FOURQUEUX;4;0;0;0;520;MASSY-PALAISEAU; 2.25817874623;48.7247632643
 2.07902180333;48.8808691418;L;;MAREIL-MARLY;4;0;0;0;196;MASSY-PALAISEAU; 2.25817874623;48.7247632643
 2.26927033814;48.9054561193;L;;BECON-LES-BRUYERES;18;7;8;11;23;LES-ESSARTS-LE-ROI; 1.88959856782;48.7216171622
 2.16856715418;48.8055242224;L;;VIROFLAY R.D.;7;25;27;29;323;PALAISEAU; 2.24646877978;48.7178955464
 2.18807974728;48.8123405321;L;;CHAVILLE R.D.;7;23;25;26;188;PALAISEAU; 2.24646877978;48.7178955464
 2.05126203314;48.867938452;L;;ST-NOM-LA-BRETECHE-FORET-DE-MARLY;4;41;42;43;271;VIGNEUX-SUR-SEINE; 2.4141405794;48.7083709292
 2.13520697887;48.8097676775;L;;VERSAILLES R.D;7;30;32;33;321;MONTGERON-CROSNE; 2.4627080649;48.7080836296
 2.13796106777;48.8428749838;L;;LA CELLE-ST-CLOUD;8;28;29;30;184;PALAISEAU-VILLEBON; 2.23712019919;48.7077153773
 2.25888079841;48.9134642019;L;;LES VALLEES;6;13;13;13;20;PALAISEAU-VILLEBON; 2.23712019919;48.7077153773
 2.1321104838;48.8541775734;L;;BOUGIVAL;6;31;32;33;183;YERRES; 2.48497311573;48.7067679312
 2.21640878037;48.8570649403;L-U;;VAL-D'OR;8;17;17;17;2;LOZERE; 2.21178458532;48.7060342153
 2.22074389176;48.871004983;L-U;;SURESNES MONT-VALERIEN;8;14;15;15;33;LOZERE; 2.21178458532;48.7060342153
 2.2333442339;48.8830012295;L-U;;PUTEAUX;8;12;12;12;31;LE GUICHET; 2.19162813835;48.7049146966
 2.21635687424;48.8439034015;L-U;;ST-CLOUD;19;16;19;20;5;LE GUICHET; 2.19162813835;48.7049146966
 1.87583200609;48.8594078821;N;;BEYNES;2;47;47;47;265;ST-REMY-LES-CHEVREUSE; 2.07111957027;48.7027480926
 1.9927974855;48.8236897915;N;;VILLEPREUX-LES-CLAYES;4;32;33;33;274;LONGJUMEAU; 2.29326694272;48.7024115695
 1.83153884283;48.6435753457;N;;RAMBOUILLET;8;33;42;51;253;COURCELLE-SUR-YVETTE; 2.09855828176;48.7010193042
 1.84039809237;48.9389634938;N;;NEZEL-AULNAY;2;59;60;62;276;COURCELLE-SUR-YVETTE; 2.09855828176;48.7010193042
 1.94346049487;48.8320002947;N;;PLAISIR-GRIGNON;7;35;33;40;266;CHILLY-MAZARIN; 2.30828063261;48.7005368381
 2.04014818507;48.8073483582;N;;FONTENAY-LE-FLEURY;4;28;29;29;258;GIF-SUR-YVETTE; 2.1370438549;48.698269649
 2.23046498734;48.8187343691;N;;BELLEVUE;4;12;12;12;17;GIF-SUR-YVETTE; 2.1370438549;48.698269649
 2.18859238844;48.8045061372;N;;CHAVILLE R.G;4;12;12;12;324;ORSAY-VILLE; 2.18167696193;48.6976489844
 1.88959856782;48.7216171622;N;;LES-ESSARTS-LE-ROI;4;40;40;41;256;ORSAY-VILLE; 2.18167696193;48.6976489844
 1.85717645165;48.9093510586;N;;MAULE;2;54;55;56;263;BURES-SUR-YVETTE; 2.16332540471;48.6958405124
 1.87164772142;48.8933210888;N;;MAREIL-SUR-MAULDRE;2;51;51;52;264;BURES-SUR-YVETTE; 2.16332540471;48.6958405124
 1.87770205168;48.8155726261;N;;VILLIERS-NEAUPHLE PONCHARTRAIN;3;32;33;34;267;LA HACQUINIERE; 2.15312732769;48.6948615339
 2.21607060147;48.8213206574;N;;SEVRES R.G;8;8;11;14;14;LA HACQUINIERE; 2.15312732769;48.6948615339
 2.2727382028;48.8141394316;N;;CLAMART;4;7;7;7;51;LE PERRAY; 1.85661837584;48.6931961492
 1.85661837584;48.6931961492;N;;LE PERRAY;4;44;44;45;252;GRAVIGNY-BALIZY; 2.31830325359;48.6847834202
 2.31966310665;48.8403472002;N;;PARIS MONTPARNASSE;0;0;0;0;64;BOUSSY-ST-ANTOINE; 2.53343905272;48.6807924498
 1.668390612;48.8292271897;N;;TACOIGNIERES-RICHEBOURG;2;49;49;50;242;SAVIGNY-SUR-ORGE; 2.35224183974;48.6762751809
 1.81470164043;48.8028872061;N;;MONFORT-L'AMAURY-MERE;3;37;38;39;241;VIRY-CHATILLON; 2.38677064081;48.6760748701
 2.29169065142;48.8181932771;N;;VANVES-MALAKOFF;4;4;4;4;50;PETIT-VAUX; 2.33469208206;48.6754418077
 1.70277653738;48.8266806043;N;;ORGERUS-BEHOUST;2;46;46;46;243;COMBS-LA-VILLE-QUINCY; 2.54832047873;48.6668683125
 1.7634929668;48.810643034;N;;GARANCIERES-LA QUEUE;3;41;42;44;244;STE-GENEVIEVE-DES-BOIS; 2.31377571488;48.6533647625
 1.60164286452;48.7960957087;N;;HOUDAN;3;53;54;56;240;GRIGNY-CENTRE; 2.39580493336;48.6532702623
 1.9600211609;48.8309577359;N;;PLAISIR-LES-CLAYES;4;36;37;37;273;GRAND-BOURG; 2.43623745612;48.6478349238
 1.92165343505;48.7439197928;N;;COIGNIERES;4;36;36;37;255;RAMBOUILLET; 1.83153884283;48.6435753457
 2.24087314143;48.8148741686;N;;MEUDON;4;10;10;10;18;ORANGIS-BOIS-DE-L'EPINE; 2.40756874254;48.6363426828
 2.00684910268;48.7749003024;N-U;;TRAPPES;8;26;26;27;262;ST-MICHEL-SUR-ORGE; 2.30678774425;48.6355834767
 1.94389220017;48.7553868141;N-U;;LA VERRIERE;8;32;32;33;254;EVRY; 2.45255465855;48.6342681347
 3.02587905997;48.9591918648;P;;CHANGIS-ST-JEAN;2;39;39;39;164;LIEUSAINT-MOISSY; 2.56958459432;48.6283050386
 2.64049357829;48.8753472743;P;;VAIRES-TORCY;5;20;21;23;233;LE BRAS-DE-FER; 2.4518994224;48.6233520757
 2.35956099787;48.877506597;P;;PARIS EST;0;0;0;0;113;MORMANT; 2.88807520905;48.614132529
 2.88323359319;48.8633365972;P;;VILLIERS-MONTBARBIN;1;50;50;50;156;CORBEIL-ESSONNES; 2.47337942156;48.6139844563
 2.90733162951;48.7895375863;P;;MORTCERF;1;47;47;47;152;ESSONNES-ROBINSON; 2.463871472;48.6062068405
 2.86933390635;48.7352335326;P;;MARLES-EN-BRIE;1;38;38;38;153;SAVIGNY-LE-TEMPLE-NANDY; 2.5840545762;48.5954526715
 3.25587936665;48.529443777;P;;STE-COLOMBE SEPTVEILLES;1;80;80;80;170;VILLABE; 2.46048108914;48.5937560643
 2.80633131854;48.8968581962;P;;LES CHAMPS-FORTS;0;0;0;0;235;MOULIN-GALANT; 2.4734260514;48.5868113403
 2.95028140682;48.9602623826;P;;TRILPORT;3;33;33;33;160;ARPAJON; 2.23998355332;48.5860907453
 3.12544083275;48.9509569016;P;;LA FERTE-SOUS-JOUARRE;2;44;44;44;178;EGLY; 2.22072527516;48.5820708983
 3.25183365032;48.5120820616;P;;LONGUEVILLE;2;62;62;63;171;LE PLESSIS-CHENET; 2.47915076011;48.5744768944
 2.82543702997;48.6442232136;P;;VERNEUIL-L'ETANG;2;32;33;34;135;MENNECY; 2.43341700684;48.5712676418
 3.06256484122;49.0920548374;P;;CROUY-SUR-OURCQ;1;70;70;70;165;COUDRAY-MONTCEAUX; 2.4925161744;48.566158758
 3.03199248659;49.021857278;P;;LIZY-SUR-OURCQ;1;67;67;67;162;CESSON; 2.59433293692;48.5654395225
 3.2199404617;48.9740060687;P;;NANTEUIL-SAACY;2;50;50;51;177;MAROLLES-EN-HUREPOIX; 2.29089282134;48.56537318
 2.87324629746;48.9564397413;P;;MEAUX;6;25;36;43;161;ST-FARGEAU; 2.5426668306;48.5645101263
 2.81108901177;48.9033008982;P;;ESBLY;5;33;35;37;234;NANGIS; 3.01238097029;48.5616688488
 2.70396720283;48.8820801668;P;;LAGNY-THORIGNY;5;27;28;30;232;PROVINS; 3.30302094313;48.5555689067
